,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,house_age,renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3835,889000,4,2,0.18980797636632202,0.002712917058011008,1,0,0,4,8,0.16790648246546228,0.2053941908713693,98,0,98105,47.6701,-122.291,0.3333333333333333,0.0051423324150596875
3836,300000,3,1,0.06868537666174299,0.0031246991114591074,1,0,0,5,6,0.09883103081827843,0.0,106,0,98106,47.5256,-122.357,0.1706924315619968,0.0059228650137741045
3837,395000,1,1,0.05391432791728213,0.0018166855299180857,1,0,0,3,7,0.077577045696068,0.0,114,0,98107,47.6741,-122.396,0.24476650563607086,0.00573921028466483
3838,348000,2,2,0.09379615952732644,0.0007521078093860875,3,0,0,3,7,0.13496280552603612,0.0,17,0,98117,47.701,-122.362,0.20611916264090177,0.0013762626262626262
3839,830000,2,1,0.08493353028064993,0.0036333710598361714,1,0,1,4,7,0.07545164718384698,0.0912863070539419,104,0,98033,47.6841,-122.213,0.394524959742351,0.008264462809917356
3840,173000,2,1,0.060561299852289516,0.006328121262547998,1,0,0,4,7,0.0871413390010627,0.0,60,0,98055,47.4261,-122.199,0.1996779388083736,0.012855831037649219
3841,585000,4,1,0.22156573116691286,0.025554709787514406,1,0,3,3,7,0.1594048884165781,0.3112033195020747,75,0,98056,47.5265,-122.202,0.4025764895330113,0.01127295684113866
3842,576750,3,2,0.16395864106351551,0.0030278092165301426,1,0,0,4,7,0.1179596174282678,0.23029045643153526,59,0,98116,47.5807,-122.394,0.23349436392914655,0.00573921028466483
3843,495000,5,3,0.18463810930576072,0.004614381245991938,1,0,3,3,7,0.13283740701381508,0.25933609958506226,63,0,98106,47.5298,-122.344,0.3252818035426731,0.0087465564738292
3844,216650,3,3,0.1137370753323486,0.0008641367503977028,2,0,0,3,7,0.14452709883103082,0.03734439834024896,18,0,98109,47.542,-122.322,0.1964573268921095,0.004591368227731864
3845,615000,4,2,0.20310192023633677,0.009355930479078142,1,0,0,3,8,0.19128586609989373,0.1970954356846473,47,0,98155,47.7749,-122.283,0.4428341384863124,0.012190082644628099
3846,675000,4,2,0.2311669128508124,0.007547117253123034,1,0,0,4,8,0.17215727948990436,0.3132780082987552,47,0,98006,47.569,-122.127,0.44122383252818037,0.013520431588613407
3847,510000,3,2,0.10561299852289513,0.005601447050580764,1,0,0,4,8,0.10520722635494155,0.0912863070539419,42,0,98052,47.6952,-122.096,0.2946859903381642,0.009186179981634526
3848,630000,3,2,0.19793205317577547,0.19810047360991764,2,0,0,3,8,0.28480340063761955,0.0,30,0,98010,47.3783,-122.003,0.3252818035426731,0.0689623507805326
3849,359950,4,2,0.2223042836041359,0.0034523080686876687,2,0,0,3,8,0.3198724760892667,0.0,22,0,98042,47.3492,-122.152,0.48470209339774556,0.00662534435261708
3850,265000,3,1,0.11299852289512555,0.004541713824795214,1,0,0,3,7,0.16259298618490967,0.0,39,0,98038,47.3639,-122.055,0.33494363929146537,0.012913223140495868
3851,210000,3,1,0.0915805022156573,0.0029321304452877904,1,0,0,4,6,0.13177470775770456,0.0,109,0,98118,47.5166,-122.269,0.24798711755233493,0.005865472910927457
3852,367000,3,2,0.16691285081240767,0.05644926390930137,1,0,2,4,6,0.24017003188097769,0.0,27,0,98022,47.2582,-121.935,0.35104669887278583,0.1275
3853,1075000,4,2,0.20827178729689808,0.0030278092165301426,1,0,2,4,9,0.19128586609989373,0.21161825726141079,99,0,98122,47.6097,-122.287,0.463768115942029,0.006887052341597796
3854,756000,3,2,0.26292466765140327,0.005024346613910119,1,0,2,4,8,0.17534537725823593,0.3962655601659751,77,0,98199,47.6473,-122.407,0.4444444444444444,0.00952364554637282
3855,203000,3,2,0.12038404726735598,0.005537863057033631,1,0,0,3,7,0.17321997874601489,0.0,65,0,98146,47.5,-122.347,0.26247987117552335,0.010567033976124886
3856,535000,4,2,0.21270310192023634,0.014529850868284849,2,0,3,3,9,0.30605738575983,0.0,23,0,98022,47.2124,-122.005,0.3977455716586151,0.019523645546372818
3857,525000,3,3,0.16248153618906944,0.004505380114196852,2,0,0,4,7,0.18172157279489903,0.1016597510373444,78,0,98118,47.5409,-122.268,0.2028985507246377,0.007765151515151515
3858,347500,3,1,0.11964549483013294,0.004541713824795214,1,0,0,3,7,0.12964930924548354,0.08298755186721991,44,0,98059,47.4815,-122.162,0.23671497584541062,0.009111570247933885
3859,620000,3,1,0.10930576070901034,0.0013231526276236724,2,0,0,3,9,0.15727948990435706,0.0,20,0,98034,47.6945,-122.17,0.23832528180354268,0.00280188246097337
3860,645000,4,2,0.16617429837518463,0.006477089476001281,2,0,0,3,8,0.23910733262486716,0.0,29,0,98006,47.5715,-122.128,0.37681159420289856,0.015250229568411386
3861,2200000,4,3,0.2614475627769572,0.006720525337010305,2,0,0,3,10,0.3188097768331562,0.11203319502074689,85,0,98112,47.634,-122.288,0.5523349436392915,0.009428374655647383
3862,280000,3,2,0.13220088626292467,0.025675216594332303,1,0,0,4,7,0.1902231668437832,0.0,35,0,98092,47.3143,-122.134,0.214170692431562,0.04593089990817264
3863,432000,3,2,0.103397341211226,0.003863484560292462,1,0,0,4,7,0.07438894792773645,0.14522821576763487,101,0,98125,47.7015,-122.316,0.2721417069243156,0.006657483930211203
3864,790000,3,1,0.17651403249630723,0.0026959613263984393,2,0,1,3,9,0.1902231668437832,0.12448132780082988,96,0,98126,47.5826,-122.378,0.42028985507246375,0.00573921028466483
3865,635000,4,1,0.17725258493353027,0.006085896525225587,1,0,0,5,8,0.255047821466525,0.0,68,0,98008,47.6339,-122.124,0.27053140096618356,0.011535812672176309
3866,442000,3,1,0.15140324963072377,0.003865906807665686,1,0,0,3,7,0.1434643995749203,0.14522821576763487,67,0,98126,47.5325,-122.378,0.2560386473429952,0.008280532598714417
3867,490000,4,3,0.19497784342688332,0.003189494228692852,2,0,0,3,7,0.28055260361317746,0.0,24,0,98065,47.5298,-121.88,0.4251207729468599,0.006508264462809918
3868,250000,5,1,0.17134416543574593,0.004662826193456419,1,0,0,5,7,0.13708820403825717,0.21369294605809128,63,0,98001,47.3426,-122.285,0.28019323671497587,0.008275941230486685
3869,1325000,4,2,0.18020679468242246,0.0021800226359017026,2,0,0,4,8,0.2592986184909671,0.0,123,0,98119,47.6298,-122.362,0.392914653784219,0.006244260789715335
3870,120000,3,1,0.0930576070901034,0.004541713824795214,1,0,0,3,6,0.1339001062699256,0.0,71,0,98198,47.4191,-122.33,0.2028985507246377,0.008608815426997245
3871,2950000,5,4,0.4608567208271787,0.028752076320170235,1,0,3,3,11,0.48990435706695007,0.3381742738589212,22,0,98040,47.5317,-122.233,0.6714975845410628,0.020280073461891642
3872,325000,4,2,0.14254062038404727,0.005121842070682389,2,0,0,3,7,0.2051009564293305,0.0,32,0,98038,47.3645,-122.039,0.2689210950080515,0.010887281910009183
3873,210000,4,1,0.08862629246676514,0.004650714956590299,1,0,0,3,7,0.1275239107332625,0.0,57,0,98092,47.3138,-122.192,0.23993558776167473,0.008953168044077135
3874,215000,1,1,0.07163958641063516,0.004625886921014752,1,0,0,4,5,0.06057385759829968,0.08298755186721991,105,0,98166,47.4655,-122.346,0.21900161030595813,0.008471074380165288
3875,387000,3,1,0.13367799113737075,0.006540067907705108,1,0,0,5,8,0.12858660998937302,0.12448132780082988,57,0,98056,47.5236,-122.184,0.2898550724637681,0.012396694214876033
3876,408000,3,1,0.1019202363367799,0.00424801633079179,1,0,0,4,7,0.14665249734325186,0.0,100,0,98117,47.6987,-122.36,0.18679549114331723,0.007690541781450872
3877,410000,3,1,0.1085672082717873,0.003936151981489186,1,0,0,4,7,0.15621679064824653,0.0,72,0,98166,47.473,-122.362,0.23671497584541062,0.010674931129476584
3878,216000,3,1,0.07459379615952733,0.0047960497989837465,1,0,0,3,6,0.1073326248671626,0.0,100,0,98126,47.5249,-122.37,0.24476650563607086,0.008677685950413223
3879,390000,3,1,0.07459379615952733,0.0047960497989837465,1,0,0,3,6,0.1073326248671626,0.0,100,0,98126,47.5249,-122.37,0.24476650563607086,0.008677685950413223
3880,357000,3,1,0.09896602658788774,0.007111718287785999,1,0,0,2,7,0.14240170031880978,0.0,75,0,98146,47.4947,-122.36,0.3252818035426731,0.015694444444444445
3881,215000,3,1,0.07163958641063516,0.004405462410051358,1,0,0,4,7,0.1030818278427205,0.0,55,0,98031,47.4006,-122.188,0.28180354267310787,0.008264462809917356
3882,265000,3,1,0.0828655834564254,0.0039688523210277115,1,0,0,3,5,0.11923485653560043,0.0,125,0,98118,47.5135,-122.257,0.25925925925925924,0.006485307621671258
3883,589950,3,2,0.12333825701624815,0.0008175084884631385,3,0,0,3,9,0.1434643995749203,0.06639004149377593,11,0,98116,47.5763,-122.408,0.24476650563607086,0.005509641873278237
3884,440000,3,1,0.20974889217134415,0.010204322621549886,1,0,3,3,8,0.17003188097768332,0.2572614107883817,75,0,98155,47.7458,-122.287,0.42673107890499196,0.012698576675849404
3885,248000,2,1,0.0568685376661743,0.005207831852431845,1,0,0,4,4,0.0818278427205101,0.0,111,0,98027,47.5325,-122.031,0.2286634460547504,0.007988980716253443
3886,730000,3,2,0.15066469719350073,0.07913482168323181,2,0,0,3,9,0.21679064824654623,0.0,48,0,98072,47.7584,-122.136,0.49597423510466987,0.045488980716253444
3887,425000,4,2,0.22540620384047266,0.007354548586951717,2,0,0,3,8,0.3243358129649309,0.0,21,0,98003,47.2598,-122.304,0.44557165861513687,0.00987603305785124
3888,680000,3,2,0.1935007385524372,0.008628045143424294,2,0,0,4,8,0.1944739638682253,0.16390041493775934,48,0,98004,47.6281,-122.194,0.4219001610305958,0.014167814508723599
3889,341500,5,2,0.23042836041358936,0.006297843170382697,2,0,0,3,8,0.33156216790648246,0.0,45,0,98023,47.3097,-122.34,0.34782608695652173,0.00948921028466483
3890,395000,2,1,0.08124076809453472,0.0024071083271414635,1,0,0,3,7,0.09564293304994687,0.04149377593360996,75,0,98105,47.6701,-122.286,0.178743961352657,0.004912764003673095
3891,1225000,4,2,0.2518463810930576,0.0577681776040219,1,0,0,4,10,0.36238044633368754,0.0,63,0,98005,47.6547,-122.158,0.599194847020934,0.040578512396694216
3892,695500,5,2,0.18537666174298376,0.005559057721549342,1,0,1,4,8,0.17003188097768332,0.1887966804979253,50,0,98052,47.6389,-122.098,0.42673107890499196,0.011225895316804407
3893,308000,3,1,0.1240768094534712,0.00522539314588772,1,0,0,3,8,0.1275239107332625,0.0995850622406639,48,0,98198,47.3662,-122.319,0.32045088566827695,0.009641873278236915
3894,422500,3,2,0.1447562776957164,0.0039058738893238843,1,0,0,4,7,0.10626992561105207,0.1991701244813278,48,0,98038,47.3972,-122.029,0.2673107890499195,0.023783287419651057
3895,418000,2,1,0.07680945347119646,0.004178376718811597,1,0,0,4,7,0.11052072263549416,0.0,110,0,98136,47.5411,-122.391,0.2608695652173913,0.007208448117539026
3896,385000,5,1,0.1292466765140325,0.005922394827532959,1,0,0,4,7,0.18597236981934112,0.0,64,0,98028,47.7755,-122.235,0.28180354267310787,0.011817033976124885
3897,876650,3,3,0.1602658788774003,0.007574367536071805,1,0,0,5,9,0.17534537725823593,0.1078838174273859,97,1,98040,47.5665,-122.229,0.43800322061191627,0.024185032139577595
3898,450000,3,2,0.12104874446085673,0.0016410725953593373,2,0,0,3,8,0.157173219978746,0.03319502074688797,22,0,98144,47.5924,-122.294,0.25442834138486314,0.0019892102846648303
3899,418800,4,2,0.155096011816839,0.006045929443567389,1,0,0,4,7,0.13708820403825717,0.16804979253112035,52,0,98028,47.7365,-122.242,0.3107890499194847,0.012064967860422406
3900,330000,2,1,0.06499261447562776,0.0010615499113154681,2,0,0,4,7,0.09351753453772582,0.0,80,0,98199,47.6475,-122.397,0.16264090177133655,0.0020064279155188247
3901,550000,3,1,0.1432791728212703,0.005072185999531295,1,0,0,4,8,0.13708820403825717,0.13485477178423236,62,0,98006,47.5586,-122.173,0.3864734299516908,0.009956382001836548
3902,270000,4,2,0.18389955686853768,0.007054795474515233,1,0,0,3,7,0.14771519659936239,0.22821576763485477,35,0,98148,47.4416,-122.332,0.32367149758454106,0.012046602387511478
3903,978500,3,2,0.15214180206794684,0.0042873778506066825,2,0,0,3,9,0.19128586609989373,0.05394190871369295,85,0,98199,47.6455,-122.409,0.4943639291465378,0.008608815426997245
3904,975000,4,2,0.20088626292466766,0.006331149071764529,2,0,2,3,10,0.26567481402763016,0.04564315352697095,44,0,98006,47.5564,-122.158,0.5217391304347826,0.014173553719008265
3905,455000,3,2,0.16100443131462333,0.004148098626646296,1,0,0,3,7,0.18597236981934112,0.08921161825726141,52,0,98034,47.7246,-122.217,0.28019323671497587,0.00805325987144169
3906,1415000,4,3,0.2658788774002954,0.023021039035121982,2,0,2,3,11,0.3517534537725824,0.06016597510373444,34,0,98034,47.7124,-122.253,0.392914653784219,0.0260479797979798
3907,220000,2,1,0.0620384047267356,0.005450056589754257,1,0,0,5,6,0.08926673751328375,0.0,74,0,98168,47.5033,-122.329,0.21739130434782608,0.011937557392102846
3908,490000,3,2,0.17503692762186115,0.0073854322409603245,2,0,0,4,7,0.2518597236981934,0.0,55,0,98033,47.6734,-122.176,0.2222222222222222,0.013999081726354454
3909,420000,4,2,0.16765140324963074,0.005510612774084859,2,0,0,3,7,0.2412327311370882,0.0,47,0,98034,47.7242,-122.17,0.2753623188405797,0.00907943067033976
3910,408500,4,2,0.20088626292466766,0.004264972062404359,2,0,0,3,9,0.28905419766206164,0.0,22,0,98092,47.3315,-122.169,0.4251207729468599,0.007986685032139578
3911,716000,3,1,0.08419497784342689,0.0029066968478689372,1,0,0,3,7,0.12114771519659936,0.0,110,0,98109,47.6368,-122.354,0.2028985507246377,0.005509641873278237
3912,965000,4,2,0.18168389955686853,0.0030278092165301426,2,0,0,5,8,0.17215727948990436,0.17427385892116182,87,0,98112,47.6282,-122.293,0.37359098228663445,0.00573921028466483
3913,357823,3,1,0.0915805022156573,0.005568746711042238,1,0,0,3,8,0.13177470775770456,0.0,57,0,98072,47.7562,-122.094,0.2721417069243156,0.012396694214876033
3914,7062500,5,4,0.741506646971935,0.022602595801397514,2,1,2,3,11,0.8161530286928799,0.4896265560165975,85,1,98004,47.65,-122.214,0.6328502415458938,0.029211432506887052
3915,425000,3,2,0.12333825701624815,0.005752837511407271,1,0,0,3,7,0.12433581296493093,0.1037344398340249,48,0,98125,47.7253,-122.309,0.23671497584541062,0.010904499540863177
3916,711777,4,1,0.16395864106351551,0.0040760367672928784,1,0,0,4,7,0.1179596174282678,0.23029045643153526,72,0,98116,47.5691,-122.391,0.2576489533011272,0.007288797061524334
3917,335000,3,1,0.0723781388478582,0.005996878934259601,1,0,0,4,7,0.10414452709883103,0.0,59,0,98028,47.7746,-122.239,0.2946859903381642,0.011367079889807162
3918,825000,4,1,0.1395864106351551,0.004201388068857226,1,0,0,3,8,0.20085015940488843,0.0,106,0,98116,47.5896,-122.389,0.27375201288244766,0.0071740128558310376
3919,210000,2,1,0.08124076809453472,0.0036333710598361714,1,0,0,4,6,0.11689691817215728,0.0,125,0,98108,47.5275,-122.323,0.20611916264090177,0.006887052341597796
3920,575000,2,1,0.20457902511078285,0.011929568313128762,2,0,0,3,8,0.1891604675876727,0.2053941908713693,42,0,98177,47.7581,-122.365,0.38003220611916266,0.01113406795224977
3921,1208000,4,2,0.31388478581979323,0.0066157631381183616,2,0,0,3,10,0.45164718384697133,0.0,22,0,98059,47.5297,-122.14,0.748792270531401,0.01325068870523416
3922,431500,2,2,0.10118168389955687,0.002946663929527135,1,0,0,3,8,0.14558979808714134,0.0,20,0,98053,47.704,-122.012,0.21980676328502416,0.005491276400367309
3923,475000,3,1,0.10930576070901034,0.008149045725369225,1,0,0,3,7,0.15727948990435706,0.0,66,0,98007,47.5914,-122.136,0.33816425120772947,0.012071854912764003
3924,1495000,4,3,0.27843426883308714,0.002422247373224114,2,0,0,5,9,0.3071200850159405,0.1825726141078838,109,0,98122,47.6157,-122.287,0.45088566827697263,0.00573921028466483
3925,540000,6,3,0.2119645494830133,0.12503277603476895,2,0,0,3,7,0.24760892667375134,0.11203319502074689,65,1,98042,47.401,-122.095,0.3832528180354267,0.06849977043158861
3926,775000,3,2,0.2821270310192024,0.021204353505203895,2,0,0,4,9,0.4059511158342189,0.0,38,0,98053,47.6496,-122.041,0.48470209339774556,0.040392561983471076
3927,635000,3,2,0.11299852289512555,0.001803363169365353,1,0,0,3,7,0.12858660998937302,0.06639004149377593,28,0,98117,47.6796,-122.39,0.2640901771336554,0.005853994490358127
3928,1300000,3,2,0.30428360413589367,0.009910019565703157,1,0,2,3,12,0.43783209351753455,0.0,26,0,98059,47.5265,-122.148,0.6473429951690821,0.01619605142332415
3929,405000,3,2,0.11742983751846381,0.00440061791530491,1,0,0,4,7,0.11689691817215728,0.1016597510373444,49,0,98133,47.7457,-122.332,0.33172302737520126,0.009568411386593204
3930,210000,3,1,0.11225997045790251,0.005207831852431845,1,0,0,3,6,0.11052072263549416,0.0995850622406639,74,0,98168,47.5134,-122.335,0.21256038647342995,0.009871441689623508
3931,880000,4,2,0.17355982274741508,0.0028310016174556835,2,0,0,3,9,0.22848034006376194,0.04149377593360996,102,0,98112,47.6344,-122.305,0.3607085346215781,0.004416896235078053
3932,239000,4,2,0.10118168389955687,0.005351350009295374,1,0,0,3,7,0.14558979808714134,0.0,70,0,98188,47.4386,-122.285,0.21900161030595813,0.010330578512396695
3933,515000,3,2,0.1137370753323486,0.003693927244166774,1,0,0,3,6,0.0818278427205101,0.15975103734439833,81,1,98126,47.5696,-122.378,0.2753623188405797,0.006829660238751148
3934,1379900,3,3,0.279615952732644,0.023034361395674715,1,1,4,3,9,0.2055260361317747,0.38423236514522824,47,1,98070,47.3907,-122.448,0.45893719806763283,0.03829315886134068
3935,215000,4,2,0.11078286558345643,0.003265795020949412,2,0,0,3,7,0.1594048884165781,0.0,26,0,98001,47.3378,-122.262,0.24154589371980675,0.006831955922865013
3936,315000,6,2,0.1292466765140325,0.010709361198867114,1,0,0,4,5,0.18597236981934112,0.0,82,0,98056,47.5096,-122.178,0.28180354267310787,0.010570477502295684
3937,442500,3,1,0.1329394387001477,0.005027979984969955,1,0,0,3,7,0.1275239107332625,0.12448132780082988,68,0,98133,47.7693,-122.357,0.2898550724637681,0.009379017447199265
3938,311000,2,1,0.08714918759231906,0.03350028673353281,1,0,0,3,8,0.12539851222104145,0.0,84,1,98042,47.3329,-122.091,0.23832528180354268,0.06449954086317723
3939,425000,2,1,0.061299852289512555,0.0036515379151353523,1,0,0,4,6,0.08820403825717323,0.0,100,0,98103,47.6994,-122.347,0.20611916264090177,0.006921487603305785
3940,433500,3,1,0.1137370753323486,0.00572255941924197,1,0,0,4,6,0.11052072263549416,0.1037344398340249,106,0,98103,47.6985,-122.348,0.1932367149758454,0.006198347107438017
3941,450000,3,2,0.1189069423929099,0.005023741052066813,2,0,0,3,8,0.17109458023379384,0.0,47,0,98115,47.7,-122.297,0.25925925925925924,0.009513314967860422
3942,675000,3,2,0.14697193500738553,0.006213064512319853,2,0,0,4,8,0.21147715196599362,0.0,38,0,98052,47.6801,-122.115,0.32045088566827695,0.011776859504132231
3943,535000,3,2,0.15288035450516987,0.00250218153654051,2,0,0,3,8,0.2199787460148778,0.0,26,0,98074,47.6036,-122.015,0.2463768115942029,0.006434802571166208
3944,577000,3,1,0.12998522895125553,0.007796003170721812,1,0,0,4,7,0.13071200850159406,0.10995850622406639,58,0,98005,47.5906,-122.167,0.3140096618357488,0.011753902662993572
3945,480000,3,1,0.12850812407680945,0.0051642313997138116,1,0,0,4,7,0.13708820403825717,0.09336099585062241,86,0,98125,47.7097,-122.303,0.25925925925925924,0.009788797061524334
3946,400000,3,1,0.14401772525849335,0.002708678125107866,1,0,0,4,6,0.16259298618490967,0.08713692946058091,111,0,98034,47.7094,-122.228,0.42995169082125606,0.016363636363636365
3947,304000,3,1,0.09453471196454949,0.004955918125616537,1,0,0,4,6,0.13602550478214664,0.0,78,0,98155,47.7467,-122.319,0.18035426731078905,0.009393939393939394
3948,355000,3,1,0.10782865583456426,0.004361861957333324,1,0,0,3,7,0.155154091392136,0.0,35,0,98056,47.5049,-122.189,0.2528180354267311,0.008267906336088154
3949,998000,4,3,0.27843426883308714,0.5952660808461394,2,0,0,3,10,0.40063761955366634,0.0,33,0,98058,47.414,-122.087,0.3687600644122383,0.04263200183654729
3950,550000,4,1,0.1779911373707533,0.005115180890406023,2,0,3,4,8,0.21891604675876727,0.07261410788381743,89,1,98074,47.6499,-122.088,0.4057971014492754,0.016975436179981634
3951,550000,4,1,0.1779911373707533,0.005115180890406023,2,0,3,4,8,0.21891604675876727,0.07261410788381743,89,1,98074,47.6499,-122.088,0.4057971014492754,0.016975436179981634
3952,210000,3,1,0.103397341211226,0.004420601456134009,2,0,0,3,6,0.1487778958554729,0.0,77,0,98178,47.4999,-122.268,0.2318840579710145,0.012425390266299357
3953,317000,3,2,0.155096011816839,0.004594397705162839,2,0,0,3,9,0.22316684378320936,0.0,35,0,98023,47.3072,-122.391,0.3752012882447665,0.00931932966023875
3954,700000,4,3,0.39586410635155095,0.015623495557295537,1,0,0,3,9,0.3475026567481403,0.4336099585062241,54,0,98074,47.6099,-122.054,0.42673107890499196,0.025001147842056932
3955,265000,3,1,0.07385524372230429,0.005540890866250162,1,0,0,3,7,0.10626992561105207,0.0,56,0,98059,47.4829,-122.124,0.23993558776167473,0.01222107438016529
3956,700000,4,3,0.2326440177252585,0.003739344382414726,2,0,0,3,9,0.33475026567481403,0.0,24,0,98075,47.5966,-122.017,0.5072463768115942,0.0080188246097337
3957,1020000,5,3,0.3087149187592319,0.010803828846422855,2,0,2,3,10,0.33581296493092455,0.21161825726141079,35,0,98075,47.5618,-122.037,0.5249597423510467,0.014471992653810835
3958,1145000,4,2,0.20974889217134415,0.01225778283220063,1,0,0,3,8,0.23804463336875664,0.12448132780082988,53,0,98004,47.639,-122.216,0.4573268921095008,0.023383838383838385
3959,460000,4,2,0.15583456425406203,0.02124977064345185,1,0,0,4,8,0.13708820403825717,0.17012448132780084,40,0,98027,47.467,-122.014,0.44122383252818037,0.041812442607897155
3960,410000,2,1,0.12259970457902511,0.002422247373224114,1,0,0,3,7,0.10626992561105207,0.13692946058091288,75,0,98115,47.6832,-122.304,0.2528180354267311,0.006313131313131313
3961,665000,4,3,0.15952732644017725,0.0026644721105465257,1,0,0,5,7,0.14027630180658873,0.17427385892116182,104,0,98122,47.6163,-122.293,0.23027375201288244,0.005050505050505051
3962,600000,4,2,0.17872968980797638,0.004689470914561885,2,0,0,3,9,0.25717321997874604,0.0,31,0,98056,47.534,-122.18,0.45410628019323673,0.012774334251606978
3963,502000,4,1,0.14180206794682423,0.002327779725668374,1,0,0,3,7,0.12433581296493093,0.15560165975103735,58,0,98133,47.7041,-122.353,0.23832528180354268,0.004412304866850321
3964,364950,4,2,0.1706056129985229,0.00486266160174741,2,0,0,3,7,0.2454835281615303,0.0,47,0,98019,47.7433,-121.982,0.286634460547504,0.00922979797979798
3965,680000,3,2,0.17208271787296897,0.002422247373224114,1,0,2,5,7,0.16153028692879914,0.16804979253112035,98,0,98115,47.6732,-122.29,0.30112721417069244,0.004591368227731864
3966,235500,5,2,0.172821270310192,0.008304069557255569,1,0,0,2,8,0.17747077577045697,0.13900414937759337,58,0,98003,47.3307,-122.324,0.33494363929146537,0.012626262626262626
3967,576000,4,2,0.1912850812407681,0.0034856139700695002,2,0,0,3,8,0.27523910733262485,0.0,24,0,98065,47.5356,-121.875,0.4219001610305958,0.00701216712580349
3968,405000,2,3,0.10413589364844904,0.0007508966856994754,2,0,0,3,8,0.12114771519659936,0.056016597510373446,19,0,98136,47.5221,-122.39,0.22705314009661837,0.0014612029384756657
3969,335000,3,2,0.21048744460856722,0.004868111658337164,1,0,0,4,8,0.1636556854410202,0.2717842323651452,36,0,98031,47.4141,-122.204,0.3607085346215781,0.00886937557392103
3970,122000,2,1,0.05391432791728213,0.00407422008176296,1,0,0,3,6,0.077577045696068,0.0,72,0,98148,47.4275,-122.324,0.18840579710144928,0.008073921028466482
3971,432000,3,1,0.1085672082717873,0.0037847615206626785,1,0,3,4,7,0.11370882040382571,0.08298755186721991,86,0,98155,47.7394,-122.288,0.42351046698872785,0.00809228650137741
3972,375000,4,2,0.17208271787296897,0.006903405013688725,1,0,0,4,8,0.24760892667375134,0.0,51,0,98058,47.4495,-122.148,0.4251207729468599,0.011707988980716254
3973,276000,4,2,0.18168389955686853,0.006812570737192821,1,0,0,4,8,0.2614240170031881,0.0,66,0,98002,47.3182,-122.212,0.26247987117552335,0.01172635445362718
3974,450000,3,2,0.1536189069423929,0.06752801783258516,1,0,0,3,8,0.1785334750265675,0.08298755186721991,48,0,98072,47.7403,-122.112,0.392914653784219,0.12299931129476584
3975,210000,2,1,0.07311669128508123,0.004929273404511073,1,0,0,1,6,0.10520722635494155,0.0,115,0,98116,47.5828,-122.382,0.3462157809983897,0.00573921028466483
3976,279000,3,2,0.10709010339734121,0.002486436928614553,2,0,0,3,7,0.15409139213602552,0.0,14,0,98038,47.3655,-122.019,0.322061191626409,0.004591368227731864
3977,635000,3,1,0.09896602658788774,0.0023616911888935115,2,0,0,5,7,0.14240170031880978,0.0,125,0,98107,47.6711,-122.379,0.23671497584541062,0.0018491735537190083
3978,350000,3,2,0.2016248153618907,0.004464201908852042,2,0,0,3,9,0.29011689691817216,0.0,27,0,98023,47.2831,-122.346,0.4363929146537842,0.009576446280991736
3979,218000,3,1,0.08419497784342689,0.004578047535393576,1,0,0,4,6,0.12114771519659936,0.0,67,0,98058,47.4624,-122.185,0.20933977455716588,0.008677685950413223
3980,750000,4,1,0.14401772525849335,0.00381503961282798,1,0,1,3,7,0.17534537725823593,0.06224066390041494,81,0,98115,47.6819,-122.271,0.2834138486312399,0.007231404958677686
3981,310597,4,1,0.14771048744460857,0.015562939372964935,1,0,0,4,7,0.12221041445270989,0.17634854771784234,67,0,98023,47.32,-122.362,0.3896940418679549,0.03156565656565657
3982,355000,3,1,0.06646971935007386,0.02289023767696788,1,0,0,4,5,0.07438894792773645,0.04149377593360996,102,0,98034,47.7146,-122.234,0.28180354267310787,0.013771808999081727
3983,735000,5,2,0.25036927621861155,0.003155582765467715,2,0,0,3,9,0.3602550478214665,0.0,21,0,98075,47.5977,-121.981,0.5169082125603864,0.005981404958677686
3984,155000,1,1,0.053175775480059084,0.0036333710598361714,1,0,0,3,6,0.0765143464399575,0.0,85,0,98108,47.5266,-122.316,0.16747181964573268,0.006887052341597796
3985,354000,3,1,0.06942392909896603,0.006278465191396904,1,0,0,3,7,0.09989373007438895,0.0,60,0,98052,47.6608,-122.133,0.3365539452495974,0.011042240587695134
3986,415000,3,1,0.1307237813884786,0.006366271658676278,1,0,0,4,7,0.1487778958554729,0.07676348547717843,43,0,98028,47.7726,-122.266,0.3333333333333333,0.011441689623507806
3987,202000,1,1,0.04357459379615953,0.0005044330154739218,1,0,0,4,7,0.06269925611052073,0.0,99,0,98122,47.6082,-122.299,0.12560386473429952,0.001856060606060606
3988,580000,3,2,0.14623338257016247,0.0011342173325121915,2,0,0,3,7,0.15621679064824653,0.10580912863070539,29,0,98107,47.6659,-122.369,0.24154589371980675,0.0021499081726354453
3989,1495000,4,3,0.22673559822747416,0.006282704124300046,2,0,0,3,10,0.2316684378320935,0.18464730290456433,63,1,98004,47.5862,-122.198,0.4025764895330113,0.012848943985307622
3990,790000,4,2,0.258493353028065,0.004553219499818029,2,0,0,3,9,0.37194473963868224,0.0,21,0,98053,47.6799,-122.024,0.6312399355877617,0.009162075298438935
3991,499900,3,2,0.155096011816839,0.003095632142980418,2,0,0,3,8,0.22316684378320936,0.0,26,0,98065,47.5338,-121.867,0.33816425120772947,0.005016069788797061
